,aantal_cilinders,emissiecode_omschrijving,jaar,cilinderinhoud
685,5.0,1.0,2006,2259.3829787234044
686,5.0,1.0,2007,2306.5393258426966
687,5.0,1.0,2008,2334.294117647059
688,5.0,1.0,2009,2361.176470588235
689,5.0,1.0,2010,2346.578431372549
690,5.0,1.0,2011,2370.361904761905
691,5.0,1.0,2012,2395.0882352941176
692,5.0,1.0,2013,2393.1639344262294
693,5.0,1.0,2014,2385.7301587301586
694,5.0,1.0,2015,2401.3023255813955
695,5.0,1.0,2016,2369.225
696,5.0,1.0,2017,2384.2368421052633
697,5.0,1.0,2018,2376.051282051282
698,5.0,1.0,2019,2382.0
699,5.0,1.0,2020,2355.575
700,5.0,1.0,2021,2417.1
701,5.0,1.0,2022,2463.4117647058824
702,5.0,1.0,2023,2605.4444444444443
703,5.0,2.0,1995,2370.0
704,5.0,2.0,1996,2388.7821276595746
705,5.0,2.0,1997,2416.1290944123316
706,5.0,2.0,1998,2421.916850950907
707,5.0,2.0,1999,2422.2937241159607
708,5.0,2.0,2000,2379.880583409298
709,5.0,2.0,2001,2462.257053291536
710,5.0,2.0,2002,2453.0697674418607
711,5.0,2.0,2003,2395.299212598425
712,5.0,2.0,2004,2396.1485714285714
713,5.0,2.0,2005,2390.2555555555555
714,5.0,2.0,2006,2394.234146341463
715,5.0,2.0,2007,2399.7806691449814
716,5.0,2.0,2008,2398.1176470588234
717,5.0,2.0,2009,2432.5555555555557
718,5.0,2.0,2010,2462.4072398190046
719,5.0,2.0,2011,2464.19375
720,5.0,2.0,2012,2446.8963414634145
721,5.0,2.0,2013,2462.6145833333335
722,5.0,2.0,2014,2439.295918367347
723,5.0,2.0,2015,2444.2440476190477
724,5.0,2.0,2016,2439.548387096774
725,5.0,2.0,2017,2430.879781420765
726,5.0,2.0,2018,2424.8355263157896
727,5.0,2.0,2019,2412.944
728,5.0,2.0,2020,2390.1530612244896
729,5.0,2.0,2021,2449.246753246753
730,5.0,2.0,2022,2444.5789473684213
731,5.0,2.0,2023,2507.9
732,5.0,4.0,1999,2435.0
733,5.0,4.0,2000,2430.3573751108484
734,5.0,4.0,2001,2431.831980818886
735,5.0,4.0,2002,2442.3850777934936
736,5.0,4.0,2003,2458.002578648788
737,5.0,4.0,2004,2433.4139194139193
738,5.0,4.0,2005,2440.9759839893263
739,5.0,4.0,2006,2455.666978484565
740,5.0,4.0,2007,2425.326241134752
741,5.0,4.0,2008,2434.2496878901375
742,5.0,4.0,2009,2430.8693693693695
743,5.0,4.0,2010,2441.4561717352417
744,5.0,4.0,2011,2432.805491990847
745,5.0,4.0,2012,2444.27972027972
746,5.0,4.0,2013,2456.1033333333335
747,5.0,4.0,2014,2475.8745980707395
748,5.0,4.0,2015,2446.5146341463415
749,5.0,4.0,2016,2444.1350364963505
750,5.0,4.0,2017,2441.64263322884
751,5.0,4.0,2018,2442.0637037037036
752,5.0,4.0,2019,2439.8642201834864
753,5.0,4.0,2020,2431.5825242718447
754,5.0,4.0,2021,2448.4323308270677
755,5.0,4.0,2022,2474.2017543859647
756,5.0,4.0,2023,2381.2571428571428
757,5.0,4.0,2000,2324.0
758,5.0,4.0,2001,2325.03007518797
759,5.0,4.0,2002,2417.5521023765996
760,5.0,4.0,2003,2445.358516866462
761,5.0,4.0,2004,2455.1080236193125
762,5.0,4.0,2005,2447.519674580774
763,5.0,4.0,2006,2432.5691542288555
764,5.0,4.0,2007,2440.421723300971
765,5.0,4.0,2008,2456.8997647058823
766,5.0,4.0,2009,2442.5197640117995
767,5.0,4.0,2010,2440.0280401416767
768,5.0,4.0,2011,2449.9880715705767
769,5.0,4.0,2012,2443.771954674221
770,5.0,4.0,2013,2448.5007072135786
771,5.0,4.0,2014,2449.102523659306
772,5.0,4.0,2015,2451.7622549019607
773,5.0,4.0,2016,2448.4
774,5.0,4.0,2017,2451.5392156862745
775,5.0,4.0,2018,2469.0089619118744
776,5.0,4.0,2019,2484.667839549613
777,5.0,4.0,2020,2484.4
778,5.0,4.0,2021,2492.6979919678715
779,5.0,4.0,2022,2483.0803474484255
780,5.0,4.0,2023,2494.0523255813955
781,5.0,5.0,2008,2461.0
782,5.0,5.0,2009,2465.7125
783,5.0,5.0,2010,2218.158851674641
784,5.0,5.0,2011,2148.2012731130644
785,5.0,5.0,2012,2121.599829351536
786,5.0,5.0,2013,2286.9280164896145
787,5.0,5.0,2014,2327.6114249843063
788,5.0,5.0,2015,2263.978349120433
789,5.0,5.0,2016,2160.2081043956046
790,5.0,5.0,2017,2144.7626062322947
791,5.0,5.0,2018,2146.4062078272605
792,5.0,5.0,2019,2178.341346153846
793,5.0,5.0,2020,2251.6716791979948
794,5.0,5.0,2021,2316.7008797653957
795,5.0,5.0,2022,2341.634259259259
796,5.0,5.0,2023,2337.3658536585367
797,5.0,6.0,2011,2461.0
798,5.0,6.0,2014,2400.0
799,5.0,6.0,2015,2401.231519507187
800,5.0,6.0,2016,2403.9015748031497
801,5.0,6.0,2017,2411.462085308057
802,5.0,6.0,2018,2419.0845771144277
803,5.0,6.0,2019,2437.3269961977185
804,5.0,6.0,2020,2443.0921501706484
805,5.0,6.0,2021,2455.371900826446
806,5.0,6.0,2022,2465.74931880109
807,5.0,6.0,2023,2478.348484848485
808,6.0,0.0,1951,3550.0
809,6.0,0.0,1952,5379.6
810,6.0,0.0,1953,2363.4285714285716
811,6.0,0.0,1954,3061.0
812,6.0,0.0,1955,3158.0
813,6.0,0.0,1956,3353.4347826086955
814,6.0,0.0,1957,2918.285714285714
815,6.0,0.0,1958,2617.75
816,6.0,0.0,1959,2978.0
817,6.0,0.0,1960,3067.75
818,6.0,0.0,1961,3238.5
819,6.0,0.0,1962,3071.0
820,6.0,0.0,1963,2757.5
821,6.0,0.0,1964,3144.4545454545455
822,6.0,0.0,1965,3090.75
823,6.0,0.0,1966,2836.1428571428573
824,6.0,0.0,1967,2794.4666666666667
825,6.0,0.0,1968,2660.1739130434785
826,6.0,0.0,1969,2733.409090909091
827,6.0,0.0,1970,2752.36
828,6.0,0.0,1971,2678.2272727272725
829,6.0,0.0,1972,2757.8518518518517
830,6.0,0.0,1973,2965.214285714286
831,6.0,0.0,1974,3049.1428571428573
832,6.0,0.0,1975,2900.6326530612246
833,6.0,0.0,1976,3058.0
834,6.0,0.0,1977,3266.3424657534247
835,6.0,0.0,1978,3146.445945945946
836,6.0,0.0,1979,3173.2738095238096
837,6.0,0.0,1980,3929.1315789473683
838,6.0,0.0,1981,3721.2988505747126
839,6.0,0.0,1982,3342.4691358024693
840,6.0,0.0,1983,3270.1674641148325
841,6.0,0.0,1984,2962.698675496689
842,6.0,0.0,1985,2974.516
843,6.0,0.0,1986,2789.9683840749412
844,6.0,0.0,1987,2772.450323974082
845,6.0,0.0,1988,2755.1803680981593
846,6.0,0.0,1989,2757.027918781726
847,6.0,0.0,1990,2829.445945945946
848,6.0,0.0,1991,2915.9100623330364
849,6.0,0.0,1992,2954.7186761229314
850,6.0,0.0,1993,2990.662870159453
851,6.0,0.0,1994,2899.21236133122
852,6.0,0.0,1995,2871.8089552238807
853,6.0,0.0,1996,2907.403947368421
854,6.0,0.0,1997,2980.32729468599
855,6.0,0.0,1998,3014.7531206657422
856,6.0,0.0,1999,2988.8893528183717
857,6.0,0.0,2000,3012.8265582655827
858,6.0,0.0,2001,3046.732673267327
859,6.0,0.0,2002,2999.7519083969464
860,6.0,0.0,2003,2937.228855721393
861,6.0,0.0,2004,3011.4444444444443
862,6.0,0.0,2005,2931.59726443769
863,6.0,0.0,2006,2978.7248858447488
864,6.0,0.0,2007,2992.426817752597
865,6.0,0.0,2008,2957.7299212598427
866,6.0,0.0,2009,2886.208832335329
867,6.0,0.0,2010,2932.1840148698884
868,6.0,0.0,2011,2951.932617769827
869,6.0,0.0,2012,2977.135356849877
870,6.0,0.0,2013,3031.0789889415482
871,6.0,0.0,2014,2998.243761996161
872,6.0,0.0,2015,3070.8582375478927
873,6.0,0.0,2016,3057.273631840796
874,6.0,0.0,2017,3098.573152337858
875,6.0,0.0,2018,3107.6643835616437
876,6.0,0.0,2019,3147.747225647349
877,6.0,0.0,2020,3042.0026490066225
878,6.0,0.0,2021,3053.3553971486763
879,6.0,0.0,2022,3075.948577680525
880,6.0,0.0,2023,2983.139037433155
881,6.0,1.0,1992,2925.1175213675215
882,6.0,1.0,1993,2880.7624190064794
883,6.0,1.0,1994,2874.010743801653
884,6.0,1.0,1995,2908.506511309116
885,6.0,1.0,1996,3162.237288135593
886,6.0,1.0,1997,3049.0089285714284
887,6.0,1.0,1998,3051.319018404908
888,6.0,1.0,1999,2970.9756097560976
889,6.0,1.0,2000,2864.484375
890,6.0,1.0,2001,2887.0750670241287
891,6.0,1.0,2002,2926.0457746478874
892,6.0,1.0,2003,2983.6239316239316
893,6.0,1.0,2004,3043.157894736842
894,6.0,1.0,2005,3049.557046979866
895,6.0,1.0,2006,3008.3464566929133
896,6.0,1.0,2007,3023.6067415730336
897,6.0,1.0,2008,3056.6142131979695
898,6.0,1.0,2009,3042.0
899,6.0,1.0,2010,3053.2396313364056
900,6.0,1.0,2011,3072.3072916666665
901,6.0,1.0,2012,2979.5546875
902,6.0,1.0,2013,3034.6588235294116
903,6.0,1.0,2014,3054.3516483516482
904,6.0,1.0,2015,3141.936936936937
905,6.0,1.0,2016,3113.02752293578
906,6.0,1.0,2017,3215.8703703703704
907,6.0,1.0,2018,3226.655172413793
908,6.0,1.0,2019,3316.709401709402
909,6.0,1.0,2020,3278.457142857143
910,6.0,1.0,2021,3037.7413793103447
911,6.0,1.0,2022,3110.470588235294
912,6.0,1.0,2023,3327.6666666666665
913,6.0,2.0,1994,2494.0
914,6.0,2.0,1995,2609.625
915,6.0,2.0,1996,2932.314585319352
916,6.0,2.0,1997,2920.1069587628867
917,6.0,2.0,1998,2758.267039674466
918,6.0,2.0,1999,2728.590689821515
919,6.0,2.0,2000,2909.051043053706
920,6.0,2.0,2001,3001.9293333333335
921,6.0,2.0,2002,2923.220113851992
922,6.0,2.0,2003,2928.3992673992675
923,6.0,2.0,2004,2896.036809815951
924,6.0,2.0,2005,2897.7528957528957
925,6.0,2.0,2006,2942.639431616341
926,6.0,2.0,2007,2937.9812138728325
927,6.0,2.0,2008,2887.3498349834986
928,6.0,2.0,2009,2888.271186440678
929,6.0,2.0,2010,2875.6174496644294
930,6.0,2.0,2011,2923.258160237389
931,6.0,2.0,2012,2885.125
932,6.0,2.0,2013,2911.6511627906975
933,6.0,2.0,2014,2881.8356164383563
934,6.0,2.0,2015,2911.565789473684
935,6.0,2.0,2016,2979.277777777778
936,6.0,2.0,2017,2975.544794188862
937,6.0,2.0,2018,2994.875930521092
938,6.0,2.0,2019,3013.9579831932774
939,6.0,2.0,2020,2970.8727272727274
940,6.0,2.0,2021,3114.452961672474
941,6.0,2.0,2022,3019.780082987552
942,6.0,2.0,2023,2764.340909090909
943,6.0,4.0,1999,2583.0
944,6.0,4.0,2000,2583.475679542203
945,6.0,4.0,2001,2756.839924670433
946,6.0,4.0,2002,2852.8215552523875
947,6.0,4.0,2003,2958.260647870426
948,6.0,4.0,2004,2989.06717512467
949,6.0,4.0,2005,3054.9158286778397
950,6.0,4.0,2006,3077.0473263675476
951,6.0,4.0,2007,3018.0322019147084
952,6.0,4.0,2008,3001.2132132132133
953,6.0,4.0,2009,2965.652688172043
954,6.0,4.0,2010,2928.2451456310678
955,6.0,4.0,2011,2942.2894280762566
956,6.0,4.0,2012,2965.3815165876777
957,6.0,4.0,2013,2915.7366771159873
958,6.0,4.0,2014,2945.05604719764
959,6.0,4.0,2015,2928.2028688524592
960,6.0,4.0,2016,2928.283950617284
961,6.0,4.0,2017,2938.079120879121
962,6.0,4.0,2018,2980.299369747899
963,6.0,4.0,2019,3020.7647679324896
964,6.0,4.0,2020,2969.811697574893
965,6.0,4.0,2021,2978.399375975039
966,6.0,4.0,2022,3081.570552147239
967,6.0,4.0,2023,3002.106796116505
968,6.0,4.0,1996,2792.0
969,6.0,4.0,2000,2625.470588235294
970,6.0,4.0,2001,2717.8563535911603
971,6.0,4.0,2002,2665.9572039942936
972,6.0,4.0,2003,2737.9906256368454
973,6.0,4.0,2004,2756.905173820793
974,6.0,4.0,2005,2846.216748194736
975,6.0,4.0,2006,2910.5938648209863
976,6.0,4.0,2007,2993.0582622187744
977,6.0,4.0,2008,3040.60736196319
978,6.0,4.0,2009,3060.8536442293594
979,6.0,4.0,2010,3078.71198568873
980,6.0,4.0,2011,3063.9104777197913
981,6.0,4.0,2012,3063.565796779567
982,6.0,4.0,2013,3066.770819883796
983,6.0,4.0,2014,3047.227972027972
984,6.0,4.0,2015,3008.8635187580853
985,6.0,4.0,2016,2979.99831555306
986,6.0,4.0,2017,2986.94964028777
987,6.0,4.0,2018,2989.555647496897
988,6.0,4.0,2019,2978.707106399686
989,6.0,4.0,2020,2993.8841201716737
990,6.0,4.0,2021,3023.176853526221
991,6.0,4.0,2022,3077.120386643234
992,6.0,4.0,2023,3045.458904109589
993,6.0,5.0,2008,3124.9024390243903
994,6.0,5.0,2009,3043.162624035281
995,6.0,5.0,2010,3053.591637195756
996,6.0,5.0,2011,3049.5927538267097
997,6.0,5.0,2012,3085.457250286088
998,6.0,5.0,2013,3103.0266642481406
999,6.0,5.0,2014,3085.9570768214835
1000,6.0,5.0,2015,3094.3043355855857
1001,6.0,5.0,2016,3091.1136923618446
1002,6.0,5.0,2017,3086.051349572087
1003,6.0,5.0,2018,3089.514904187367
1004,6.0,5.0,2019,3087.041141897565
1005,6.0,5.0,2020,3108.1076555023924
1006,6.0,5.0,2021,3120.3732276897413
1007,6.0,5.0,2022,3143.373803827751
1008,6.0,5.0,2023,3164.9850299401196
1009,6.0,6.0,1968,2458.0
1010,6.0,6.0,2009,2987.8
1011,6.0,6.0,2010,2973.6060606060605
1012,6.0,6.0,2011,2985.678899082569
1013,6.0,6.0,2012,2986.91884057971
1014,6.0,6.0,2013,3029.1944444444443
1015,6.0,6.0,2014,3067.8022988505745
1016,6.0,6.0,2015,3067.864311431143
1017,6.0,6.0,2016,3042.335938989514
1018,6.0,6.0,2017,3022.40411404765
1019,6.0,6.0,2018,3030.7424062648315
1020,6.0,6.0,2019,3019.1143118427067
1021,6.0,6.0,2020,3031.660637576306
1022,6.0,6.0,2021,3038.884596577017
1023,6.0,6.0,2022,3060.1644241451672
1024,6.0,6.0,2023,3066.9054054054054
1025,7.0,0.0,2009,1997.0
1026,7.0,0.0,2020,1990.0
1027,7.0,4.0,2008,1895.0
1028,8.0,0.0,1952,3673.3333333333335
1029,8.0,0.0,1954,4265.75
1030,8.0,0.0,1955,4892.5
1031,8.0,0.0,1956,3759.75
1032,8.0,0.0,1957,5237.666666666667
1033,8.0,0.0,1959,5400.0
1034,8.0,0.0,1960,4261.0
1035,8.0,0.0,1961,6767.0
1036,8.0,0.0,1962,5000.0
1037,8.0,0.0,1963,5316.0
1038,8.0,0.0,1964,4392.5
1039,8.0,0.0,1965,5602.0
1040,8.0,0.0,1966,5364.0
1041,8.0,0.0,1967,4753.375
1042,8.0,0.0,1968,5304.9
1043,8.0,0.0,1969,5547.7
1044,8.0,0.0,1970,5602.777777777777
1045,8.0,0.0,1971,4405.2
1046,8.0,0.0,1972,5111.461538461538
1047,8.0,0.0,1973,4966.2
1048,8.0,0.0,1974,5209.470588235294
1049,8.0,0.0,1975,5110.142857142857
1050,8.0,0.0,1976,5120.575757575758
1051,8.0,0.0,1977,5592.173913043478
1052,8.0,0.0,1978,5349.692307692308
1053,8.0,0.0,1979,5237.414141414141
1054,8.0,0.0,1980,5184.855555555556
1055,8.0,0.0,1981,5040.6
1056,8.0,0.0,1982,4826.648648648648
1057,8.0,0.0,1983,4752.660714285715
1058,8.0,0.0,1984,4093.1
1059,8.0,0.0,1985,3832.484375
1060,8.0,0.0,1986,4360.08904109589
1061,8.0,0.0,1987,4733.624390243903
1062,8.0,0.0,1988,4903.691358024691
1063,8.0,0.0,1989,4702.314285714286
1064,8.0,0.0,1990,4930.731343283582
1065,8.0,0.0,1991,5073.90365448505
1066,8.0,0.0,1992,4956.095617529881
1067,8.0,0.0,1993,5075.070833333333
1068,8.0,0.0,1994,4931.662447257384
1069,8.0,0.0,1995,4987.471204188481
1070,8.0,0.0,1996,5025.904214559387
1071,8.0,0.0,1997,4848.0
1072,8.0,0.0,1998,4995.1614173228345
1073,8.0,0.0,1999,4980.340314136126
1074,8.0,0.0,2000,5182.829629629629
1075,8.0,0.0,2001,4946.954248366013
1076,8.0,0.0,2002,5009.825757575758
1077,8.0,0.0,2003,5072.826446280992
1078,8.0,0.0,2004,5235.9496855345915
1079,8.0,0.0,2005,5188.034420289855
1080,8.0,0.0,2006,5132.824644549763
1081,8.0,0.0,2007,5166.61646234676
1082,8.0,0.0,2008,5166.954706298656
1083,8.0,0.0,2009,5189.685867895545
1084,8.0,0.0,2010,5103.759447674419
1085,8.0,0.0,2011,5160.7812257564
1086,8.0,0.0,2012,5205.8580310880825
1087,8.0,0.0,2013,5302.0472103004295
1088,8.0,0.0,2014,5375.031512605042
1089,8.0,0.0,2015,5386.365048543689
1090,8.0,0.0,2016,5350.168614357262
1091,8.0,0.0,2017,5341.93567251462
1092,8.0,0.0,2018,5330.477737665463
1093,8.0,0.0,2019,5366.038961038961
1094,8.0,0.0,2020,5354.20506329114
1095,8.0,0.0,2021,5321.050136736554
1096,8.0,0.0,2022,5331.337104072398
1097,8.0,0.0,2023,5288.2962962962965
1098,8.0,1.0,1992,4368.788888888889
1099,8.0,1.0,1993,4534.322916666667
1100,8.0,1.0,1994,4265.970588235294
1101,8.0,1.0,1995,4335.575862068966
1102,8.0,1.0,1996,4812.264705882353
1103,8.0,1.0,1997,4712.2
1104,8.0,1.0,1998,4997.066666666667
1105,8.0,1.0,1999,4653.065217391304
1106,8.0,1.0,2000,4890.107692307693
1107,8.0,1.0,2001,4869.923076923077
1108,8.0,1.0,2002,4727.510638297872
1109,8.0,1.0,2003,4622.340425531915
1110,8.0,1.0,2004,4873.72
1111,8.0,1.0,2005,4934.75
1112,8.0,1.0,2006,4677.619047619048
1113,8.0,1.0,2007,4821.710526315789
1114,8.0,1.0,2008,4578.478873239436
1115,8.0,1.0,2009,4570.375
1116,8.0,1.0,2010,4482.758620689655
1117,8.0,1.0,2011,4606.851851851852
1118,8.0,1.0,2012,4527.153846153846
1119,8.0,1.0,2013,4596.055555555556
1120,8.0,1.0,2014,4686.789473684211
1121,8.0,1.0,2015,4728.323529411765
1122,8.0,1.0,2016,4901.96
1123,8.0,1.0,2017,5106.725
1124,8.0,1.0,2018,5051.340909090909
1125,8.0,1.0,2019,4405.90625
1126,8.0,1.0,2020,4854.05
1127,8.0,1.0,2021,4940.553191489362
1128,8.0,1.0,2022,4934.466666666666
1129,8.0,1.0,2023,5020.0
1130,8.0,2.0,1996,4593.14
1131,8.0,2.0,1997,4527.425837320574
1132,8.0,2.0,1998,4165.724503311259
1133,8.0,2.0,1999,4249.224924012158
1134,8.0,2.0,2000,4204.075351213282
1135,8.0,2.0,2001,4391.461111111111
1136,8.0,2.0,2002,4505.71974522293
1137,8.0,2.0,2003,4564.818181818182
1138,8.0,2.0,2004,4580.104166666667
1139,8.0,2.0,2005,4581.860606060606
1140,8.0,2.0,2006,4459.597122302158
1141,8.0,2.0,2007,4477.284722222223
1142,8.0,2.0,2008,4561.337423312883
1143,8.0,2.0,2009,4766.2874251497005
1144,8.0,2.0,2010,4568.5
1145,8.0,2.0,2011,4346.619469026548
1146,8.0,2.0,2012,4392.85046728972
1147,8.0,2.0,2013,4378.623076923077
1148,8.0,2.0,2014,4469.509554140127
1149,8.0,2.0,2015,4393.958823529411
1150,8.0,2.0,2016,4575.651960784314
1151,8.0,2.0,2017,4530.352272727273
1152,8.0,2.0,2018,4610.841463414634
1153,8.0,2.0,2019,4684.7155172413795
1154,8.0,2.0,2020,4682.1509433962265
1155,8.0,2.0,2021,4782.972727272727
1156,8.0,2.0,2022,4651.627906976744
1157,8.0,2.0,2023,4208.631578947368
1158,8.0,4.0,2000,4432.753393665158
1159,8.0,4.0,2001,4322.349413298566
1160,8.0,4.0,2002,4356.52743902439
1161,8.0,4.0,2003,4303.030341340076
1162,8.0,4.0,2004,4424.654520917678
1163,8.0,4.0,2005,4468.085551330799
1164,8.0,4.0,2006,4430.869942196532
1165,8.0,4.0,2007,4434.349152542373
1166,8.0,4.0,2008,4518.0625
1167,8.0,4.0,2009,4593.771812080537
1168,8.0,4.0,2010,4662.5137254901965
1169,8.0,4.0,2011,4526.822580645161
1170,8.0,4.0,2012,4487.246987951808
1171,8.0,4.0,2013,4587.082644628099
1172,8.0,4.0,2014,4531.428571428572
1173,8.0,4.0,2015,4519.183098591549
1174,8.0,4.0,2016,4597.360465116279
1175,8.0,4.0,2017,4567.539845758355
1176,8.0,4.0,2018,4584.594936708861
1177,8.0,4.0,2019,4568.535143769968
1178,8.0,4.0,2020,4711.490683229814
1179,8.0,4.0,2021,4742.573298429319
1180,8.0,4.0,2022,4701.948148148148
1181,8.0,4.0,2023,4775.588235294118
1182,8.0,4.0,2000,4244.6
1183,8.0,4.0,2001,4451.087248322147
1184,8.0,4.0,2002,4611.196110210697
1185,8.0,4.0,2003,4499.747761194029
1186,8.0,4.0,2004,4504.435546875
1187,8.0,4.0,2005,4631.277115987461
1188,8.0,4.0,2006,4681.024489795918
1189,8.0,4.0,2007,4649.872727272727
1190,8.0,4.0,2008,4622.020786516854
1191,8.0,4.0,2009,4679.75350877193
1192,8.0,4.0,2010,4684.9671052631575
1193,8.0,4.0,2011,4668.134959349593
1194,8.0,4.0,2012,4663.688659793815
1195,8.0,4.0,2013,4686.719730941704
1196,8.0,4.0,2014,4733.253846153846
1197,8.0,4.0,2015,4740.926773455378
1198,8.0,4.0,2016,4767.3156899810965
1199,8.0,4.0,2017,4733.502354788069
1200,8.0,4.0,2018,4739.951715374841
1201,8.0,4.0,2019,4753.563424947146
1202,8.0,4.0,2020,4752.8158379373845
1203,8.0,4.0,2021,4768.527186761229
1204,8.0,4.0,2022,4788.2891666666665
1205,8.0,4.0,2023,4753.246696035242
1206,8.0,5.0,2008,4395.0
1207,8.0,5.0,2009,4750.595959595959
1208,8.0,5.0,2010,4774.137152777777
1209,8.0,5.0,2011,4695.132564841499
1210,8.0,5.0,2012,4721.120466321244
1211,8.0,5.0,2013,4580.6933187294635
1212,8.0,5.0,2014,4590.937634408602
1213,8.0,5.0,2015,4637.79781420765
1214,8.0,5.0,2016,4650.501519756839
1215,8.0,5.0,2017,4645.6377551020405
1216,8.0,5.0,2018,4678.022764227642
1217,8.0,5.0,2019,4732.134615384615
1218,8.0,5.0,2020,4800.611445783133
1219,8.0,5.0,2021,4815.083028083028
1220,8.0,5.0,2022,4878.11964549483
1221,8.0,5.0,2023,4833.915094339623
1222,8.0,6.0,2005,4398.0
1223,8.0,6.0,2012,4395.0
1224,8.0,6.0,2013,4638.411764705882
1225,8.0,6.0,2014,4627.040404040404
1226,8.0,6.0,2015,4512.476635514019
1227,8.0,6.0,2016,4463.923456790123
1228,8.0,6.0,2017,4343.989873417721
1229,8.0,6.0,2018,4286.417954815695
1230,8.0,6.0,2019,4319.7902168431665
1231,8.0,6.0,2020,4285.086251067463
1232,8.0,6.0,2021,4283.466346153846
1233,8.0,6.0,2022,4277.635303913406
1234,8.0,6.0,2023,4291.7415254237285
1235,10.0,0.0,2005,7994.0
1236,10.0,1.0,1994,7990.0
1237,10.0,1.0,1996,7990.0
1238,10.0,1.0,1998,7990.0
1239,10.0,1.0,2001,7990.0
1240,10.0,1.0,2002,7990.0
1241,10.0,1.0,2004,7990.0
1242,10.0,1.0,2006,7992.0
1243,10.0,1.0,2008,7990.0
1244,10.0,1.0,2010,7995.0
1245,10.0,1.0,2011,8000.0
1246,10.0,1.0,2013,8200.0
1247,10.0,1.0,2018,7990.0
1248,10.0,1.0,2019,7994.0
1249,10.0,1.0,2020,7995.0
1250,10.0,1.0,2022,7998.0
1251,10.0,2.0,1997,7990.0
1252,10.0,2.0,1998,7990.0
1253,10.0,2.0,1999,7990.0
1254,10.0,2.0,2005,7990.0
1255,10.0,2.0,2007,8000.0
1256,10.0,2.0,2008,7990.0
1257,10.0,2.0,2009,6800.0
1258,10.0,2.0,2013,7391.0
1259,10.0,2.0,2014,6800.0
1260,10.0,2.0,2015,7994.0
1261,10.0,2.0,2016,8000.0
1262,10.0,2.0,2017,7990.0
1263,10.0,2.0,2018,7398.5
1264,10.0,2.0,2021,7020.166666666667
1265,10.0,2.0,2022,6800.0
1266,10.0,4.0,2003,4921.0
1267,10.0,4.0,2004,4932.285714285715
1268,10.0,4.0,2005,5138.25
1269,10.0,4.0,2006,5672.111111111111
1270,10.0,4.0,2007,6168.0
1271,10.0,4.0,2008,5740.125
1272,10.0,4.0,2009,6306.5
1273,10.0,4.0,2010,7070.25
1274,10.0,4.0,2011,6978.125
1275,10.0,4.0,2012,6388.0
1276,10.0,4.0,2013,5532.666666666667
1277,10.0,4.0,2015,4961.0
1278,10.0,4.0,2016,4961.0
1279,10.0,4.0,2017,5976.0
1280,10.0,4.0,2018,6199.714285714285
1281,10.0,4.0,2019,6607.0
1282,10.0,4.0,2020,5912.2
1283,10.0,4.0,2021,6537.0
1284,10.0,4.0,2022,6475.5
1285,10.0,4.0,2023,7990.0
1286,10.0,4.0,2004,5733.0
1287,10.0,4.0,2005,5038.641025641025
1288,10.0,4.0,2006,5105.698275862069
1289,10.0,4.0,2007,5136.217054263566
1290,10.0,4.0,2008,5128.73
1291,10.0,4.0,2009,5151.514705882353
1292,10.0,4.0,2010,5246.591836734694
1293,10.0,4.0,2011,5183.66
1294,10.0,4.0,2012,5095.0
1295,10.0,4.0,2013,5318.884615384615
1296,10.0,4.0,2014,5050.757575757576
1297,10.0,4.0,2015,5206.027777777777
1298,10.0,4.0,2016,5139.777777777777
1299,10.0,4.0,2017,5180.120689655172
1300,10.0,4.0,2018,5086.507462686567
1301,10.0,4.0,2019,5150.375
1302,10.0,4.0,2020,5149.808219178082
1303,10.0,4.0,2021,5144.887640449439
1304,10.0,4.0,2022,5222.424657534247
1305,10.0,4.0,2023,5046.5
1306,10.0,5.0,2011,6756.0
1307,10.0,5.0,2012,5204.0
1308,10.0,5.0,2013,5204.0
1309,10.0,5.0,2014,5159.666666666667
1310,10.0,5.0,2015,5268.777777777777
1311,10.0,5.0,2016,5204.0
1312,10.0,5.0,2017,5204.0
1313,10.0,5.0,2018,5488.727272727273
1314,10.0,5.0,2019,5500.5
1315,10.0,5.0,2020,5715.5
1316,10.0,5.0,2021,5191.1875
1317,10.0,5.0,2022,5571.2307692307695
1318,10.0,5.0,2023,5204.0
1319,10.0,6.0,2015,5204.0
1320,10.0,6.0,2016,5204.0
1321,10.0,6.0,2017,5204.0
1322,10.0,6.0,2018,5253.875
1323,10.0,6.0,2019,5253.875
1324,10.0,6.0,2020,5391.764705882353
1325,10.0,6.0,2021,5251.462686567164
1326,10.0,6.0,2022,5204.0
1327,10.0,6.0,2023,5204.0
1328,12.0,0.0,1952,2563.0
1329,12.0,0.0,1963,3000.0
1330,12.0,0.0,1972,5265.5
1331,12.0,0.0,1973,5321.5
1332,12.0,0.0,1975,4871.666666666667
1333,12.0,0.0,1976,2954.0
1334,12.0,0.0,1977,5300.0
1335,12.0,0.0,1978,5345.0
1336,12.0,0.0,1979,5344.2
1337,12.0,0.0,1980,5344.0
1338,12.0,0.0,1981,5345.0
1339,12.0,0.0,1982,5345.0
1340,12.0,0.0,1983,5345.0
1341,12.0,0.0,1984,5333.66
1342,12.0,0.0,1985,5306.714285714285
1343,12.0,0.0,1986,5321.807692307692
1344,12.0,0.0,1987,5309.818181818182
1345,12.0,0.0,1988,5225.117647058823
1346,12.0,0.0,1989,5221.955555555555
